,Date,Prefecture,Severe cases
834,2020/5/26,Fukui,2
835,2020/5/26,Yamanashi,0
836,2020/5/26,Nagano,1
837,2020/5/26,Gifu,1
838,2020/5/26,Shizuoka,1
839,2020/5/26,Aichi,0
840,2020/5/26,Mie,0
841,2020/5/26,Shiga,1
842,2020/5/26,Kyoto,2
843,2020/5/26,Osaka,23
844,2020/5/26,Hyogo,10
845,2020/5/26,Nara,0
846,2020/5/26,Wakayama,0
847,2020/5/26,Tottori,0
848,2020/5/26,Shimane,1
849,2020/5/26,Okayama,0
850,2020/5/26,Hiroshima,0
851,2020/5/26,Yamaguchi,1
852,2020/5/26,Tokushima,0
853,2020/5/26,Kagawa,0
854,2020/5/26,Ehime,0
855,2020/5/26,Kochi,0
856,2020/5/26,Fukuoka,5
857,2020/5/26,Saga,0
858,2020/5/26,Nagasaki,0
859,2020/5/26,Kumamoto,0
860,2020/5/26,Oita,0
861,2020/5/26,Miyazaki,0
862,2020/5/26,Kagoshima,0
863,2020/5/26,Okinawa,3
864,2020/5/27,ALL,136
865,2020/5/27,Hokkaido,12
866,2020/5/27,Aomori,0
867,2020/5/27,Iwate,0
868,2020/5/27,Miyagi,0
869,2020/5/27,Akita,0
870,2020/5/27,Yamagata,1
871,2020/5/27,Fukushima,0
872,2020/5/27,Ibaraki,0
873,2020/5/27,Tochigi,2
874,2020/5/27,Gunma,1
875,2020/5/27,Saitama,6
876,2020/5/27,Chiba,5
877,2020/5/27,Tokyo,31
878,2020/5/27,Kanagawa,28
879,2020/5/27,Niigata,0
880,2020/5/27,Toyama,0
881,2020/5/27,Ishikawa,3
882,2020/5/27,Fukui,2
883,2020/5/27,Yamanashi,0
884,2020/5/27,Nagano,1
885,2020/5/27,Gifu,1
886,2020/5/27,Shizuoka,1
887,2020/5/27,Aichi,0
888,2020/5/27,Mie,0
889,2020/5/27,Shiga,1
890,2020/5/27,Kyoto,2
891,2020/5/27,Osaka,21
892,2020/5/27,Hyogo,6
893,2020/5/27,Nara,0
894,2020/5/27,Wakayama,0
895,2020/5/27,Tottori,0
896,2020/5/27,Shimane,1
897,2020/5/27,Okayama,0
898,2020/5/27,Hiroshima,0
899,2020/5/27,Yamaguchi,1
900,2020/5/27,Tokushima,0
901,2020/5/27,Kagawa,0
902,2020/5/27,Ehime,1
903,2020/5/27,Kochi,0
904,2020/5/27,Fukuoka,6
905,2020/5/27,Saga,0
906,2020/5/27,Nagasaki,0
907,2020/5/27,Kumamoto,0
908,2020/5/27,Oita,0
909,2020/5/27,Miyazaki,0
910,2020/5/27,Kagoshima,0
911,2020/5/27,Okinawa,3
912,2020/5/28,ALL,131
913,2020/5/28,Hokkaido,12
914,2020/5/28,Aomori,0
915,2020/5/28,Iwate,0
916,2020/5/28,Miyagi,0
917,2020/5/28,Akita,0
918,2020/5/28,Yamagata,1
919,2020/5/28,Fukushima,0
920,2020/5/28,Ibaraki,0
921,2020/5/28,Tochigi,2
922,2020/5/28,Gunma,1
923,2020/5/28,Saitama,6
924,2020/5/28,Chiba,4
925,2020/5/28,Tokyo,32
926,2020/5/28,Kanagawa,28
927,2020/5/28,Niigata,0
928,2020/5/28,Toyama,0
929,2020/5/28,Ishikawa,3
930,2020/5/28,Fukui,2
931,2020/5/28,Yamanashi,0
932,2020/5/28,Nagano,1
933,2020/5/28,Gifu,1
934,2020/5/28,Shizuoka,1
935,2020/5/28,Aichi,0
936,2020/5/28,Mie,0
937,2020/5/28,Shiga,1
938,2020/5/28,Kyoto,1
939,2020/5/28,Osaka,19
940,2020/5/28,Hyogo,5
941,2020/5/28,Nara,0
942,2020/5/28,Wakayama,0
943,2020/5/28,Tottori,0
944,2020/5/28,Shimane,1
945,2020/5/28,Okayama,0
946,2020/5/28,Hiroshima,0
947,2020/5/28,Yamaguchi,1
948,2020/5/28,Tokushima,0
949,2020/5/28,Kagawa,0
950,2020/5/28,Ehime,1
951,2020/5/28,Kochi,0
952,2020/5/28,Fukuoka,6
953,2020/5/28,Saga,0
954,2020/5/28,Nagasaki,0
955,2020/5/28,Kumamoto,0
956,2020/5/28,Oita,0
957,2020/5/28,Miyazaki,0
958,2020/5/28,Kagoshima,0
959,2020/5/28,Okinawa,2
960,2020/5/29,ALL,123
961,2020/5/29,Hokkaido,12
962,2020/5/29,Aomori,0
963,2020/5/29,Iwate,0
964,2020/5/29,Miyagi,0
965,2020/5/29,Akita,0
966,2020/5/29,Yamagata,1
967,2020/5/29,Fukushima,0
968,2020/5/29,Ibaraki,0
969,2020/5/29,Tochigi,2
970,2020/5/29,Gunma,1
971,2020/5/29,Saitama,6
972,2020/5/29,Chiba,4
973,2020/5/29,Tokyo,31
974,2020/5/29,Kanagawa,26
975,2020/5/29,Niigata,0
976,2020/5/29,Toyama,0
977,2020/5/29,Ishikawa,3
978,2020/5/29,Fukui,1
979,2020/5/29,Yamanashi,0
980,2020/5/29,Nagano,1
981,2020/5/29,Gifu,1
982,2020/5/29,Shizuoka,0
983,2020/5/29,Aichi,0
984,2020/5/29,Mie,0
985,2020/5/29,Shiga,1
986,2020/5/29,Kyoto,1
987,2020/5/29,Osaka,19
988,2020/5/29,Hyogo,5
989,2020/5/29,Nara,0
990,2020/5/29,Wakayama,0
991,2020/5/29,Tottori,0
992,2020/5/29,Shimane,0
993,2020/5/29,Okayama,0
994,2020/5/29,Hiroshima,0
995,2020/5/29,Yamaguchi,1
996,2020/5/29,Tokushima,0
997,2020/5/29,Kagawa,0
998,2020/5/29,Ehime,1
999,2020/5/29,Kochi,0
1000,2020/5/29,Fukuoka,4
1001,2020/5/29,Saga,0
1002,2020/5/29,Nagasaki,0
1003,2020/5/29,Kumamoto,0
1004,2020/5/29,Oita,0
1005,2020/5/29,Miyazaki,0
1006,2020/5/29,Kagoshima,0
1007,2020/5/29,Okinawa,2
1008,2020/5/30,ALL,119
1009,2020/5/30,Hokkaido,11
1010,2020/5/30,Aomori,0
1011,2020/5/30,Iwate,0
1012,2020/5/30,Miyagi,0
1013,2020/5/30,Akita,0
1014,2020/5/30,Yamagata,1
1015,2020/5/30,Fukushima,0
1016,2020/5/30,Ibaraki,0
1017,2020/5/30,Tochigi,2
1018,2020/5/30,Gunma,1
1019,2020/5/30,Saitama,5
1020,2020/5/30,Chiba,4
1021,2020/5/30,Tokyo,31
1022,2020/5/30,Kanagawa,26
1023,2020/5/30,Niigata,0
1024,2020/5/30,Toyama,0
1025,2020/5/30,Ishikawa,3
1026,2020/5/30,Fukui,1
1027,2020/5/30,Yamanashi,0
1028,2020/5/30,Nagano,1
1029,2020/5/30,Gifu,1
1030,2020/5/30,Shizuoka,0
1031,2020/5/30,Aichi,0
1032,2020/5/30,Mie,0
1033,2020/5/30,Shiga,1
1034,2020/5/30,Kyoto,1
1035,2020/5/30,Osaka,17
1036,2020/5/30,Hyogo,5
1037,2020/5/30,Nara,0
1038,2020/5/30,Wakayama,0
1039,2020/5/30,Tottori,0
1040,2020/5/30,Shimane,0
1041,2020/5/30,Okayama,0
1042,2020/5/30,Hiroshima,0
1043,2020/5/30,Yamaguchi,1
1044,2020/5/30,Tokushima,0
1045,2020/5/30,Kagawa,0
1046,2020/5/30,Ehime,1
1047,2020/5/30,Kochi,0
1048,2020/5/30,Fukuoka,4
1049,2020/5/30,Saga,0
1050,2020/5/30,Nagasaki,0
1051,2020/5/30,Kumamoto,0
1052,2020/5/30,Oita,0
1053,2020/5/30,Miyazaki,0
1054,2020/5/30,Kagoshima,0
1055,2020/5/30,Okinawa,2
1056,2020/5/31,ALL,115
1057,2020/5/31,Hokkaido,11
1058,2020/5/31,Aomori,0
1059,2020/5/31,Iwate,0
1060,2020/5/31,Miyagi,0
1061,2020/5/31,Akita,0
1062,2020/5/31,Yamagata,1
1063,2020/5/31,Fukushima,0
1064,2020/5/31,Ibaraki,0
1065,2020/5/31,Tochigi,2
1066,2020/5/31,Gunma,1
1067,2020/5/31,Saitama,5
1068,2020/5/31,Chiba,4
1069,2020/5/31,Tokyo,28
1070,2020/5/31,Kanagawa,26
1071,2020/5/31,Niigata,0
1072,2020/5/31,Toyama,0
1073,2020/5/31,Ishikawa,3
1074,2020/5/31,Fukui,1
1075,2020/5/31,Yamanashi,0
1076,2020/5/31,Nagano,1
1077,2020/5/31,Gifu,1
1078,2020/5/31,Shizuoka,0
1079,2020/5/31,Aichi,0
1080,2020/5/31,Mie,0
1081,2020/5/31,Shiga,1
1082,2020/5/31,Kyoto,1
1083,2020/5/31,Osaka,16
1084,2020/5/31,Hyogo,5
1085,2020/5/31,Nara,0
1086,2020/5/31,Wakayama,0
1087,2020/5/31,Tottori,0
1088,2020/5/31,Shimane,0
1089,2020/5/31,Okayama,0
1090,2020/5/31,Hiroshima,0
1091,2020/5/31,Yamaguchi,1
1092,2020/5/31,Tokushima,0
1093,2020/5/31,Kagawa,0
1094,2020/5/31,Ehime,1
1095,2020/5/31,Kochi,0
1096,2020/5/31,Fukuoka,4
1097,2020/5/31,Saga,0
1098,2020/5/31,Nagasaki,0
1099,2020/5/31,Kumamoto,0
1100,2020/5/31,Oita,0
1101,2020/5/31,Miyazaki,0
1102,2020/5/31,Kagoshima,0
1103,2020/5/31,Okinawa,2
1104,2020/6/1,ALL,113
1105,2020/6/1,Hokkaido,11
1106,2020/6/1,Aomori,0
1107,2020/6/1,Iwate,0
1108,2020/6/1,Miyagi,0
1109,2020/6/1,Akita,0
1110,2020/6/1,Yamagata,1
1111,2020/6/1,Fukushima,0
1112,2020/6/1,Ibaraki,0
1113,2020/6/1,Tochigi,2
1114,2020/6/1,Gunma,1
1115,2020/6/1,Saitama,5
1116,2020/6/1,Chiba,4
1117,2020/6/1,Tokyo,29
1118,2020/6/1,Kanagawa,24
1119,2020/6/1,Niigata,0
1120,2020/6/1,Toyama,0
1121,2020/6/1,Ishikawa,2
1122,2020/6/1,Fukui,1
1123,2020/6/1,Yamanashi,0
1124,2020/6/1,Nagano,0
1125,2020/6/1,Gifu,1
1126,2020/6/1,Shizuoka,0
1127,2020/6/1,Aichi,0
1128,2020/6/1,Mie,0
1129,2020/6/1,Shiga,1
1130,2020/6/1,Kyoto,1
1131,2020/6/1,Osaka,16
1132,2020/6/1,Hyogo,5
1133,2020/6/1,Nara,0
1134,2020/6/1,Wakayama,0
1135,2020/6/1,Tottori,0
1136,2020/6/1,Shimane,1
1137,2020/6/1,Okayama,0
1138,2020/6/1,Hiroshima,0
1139,2020/6/1,Yamaguchi,1
1140,2020/6/1,Tokushima,0
1141,2020/6/1,Kagawa,0
1142,2020/6/1,Ehime,1
1143,2020/6/1,Kochi,0
1144,2020/6/1,Fukuoka,4
1145,2020/6/1,Saga,0
1146,2020/6/1,Nagasaki,0
1147,2020/6/1,Kumamoto,0
1148,2020/6/1,Oita,0
1149,2020/6/1,Miyazaki,0
1150,2020/6/1,Kagoshima,0
1151,2020/6/1,Okinawa,2
1152,2020/6/2,ALL,101
1153,2020/6/2,Hokkaido,11
1154,2020/6/2,Aomori,0
1155,2020/6/2,Iwate,0
1156,2020/6/2,Miyagi,0
1157,2020/6/2,Akita,0
1158,2020/6/2,Yamagata,1
1159,2020/6/2,Fukushima,0
1160,2020/6/2,Ibaraki,0
1161,2020/6/2,Tochigi,1
1162,2020/6/2,Gunma,1
1163,2020/6/2,Saitama,4
1164,2020/6/2,Chiba,4
1165,2020/6/2,Tokyo,26
1166,2020/6/2,Kanagawa,19
1167,2020/6/2,Niigata,0
1168,2020/6/2,Toyama,0
1169,2020/6/2,Ishikawa,2
1170,2020/6/2,Fukui,1
1171,2020/6/2,Yamanashi,0
1172,2020/6/2,Nagano,0
1173,2020/6/2,Gifu,1
1174,2020/6/2,Shizuoka,0
1175,2020/6/2,Aichi,0
1176,2020/6/2,Mie,0
1177,2020/6/2,Shiga,1
1178,2020/6/2,Kyoto,1
1179,2020/6/2,Osaka,15
1180,2020/6/2,Hyogo,4
1181,2020/6/2,Nara,0
1182,2020/6/2,Wakayama,0
1183,2020/6/2,Tottori,0
1184,2020/6/2,Shimane,1
1185,2020/6/2,Okayama,0
1186,2020/6/2,Hiroshima,0
1187,2020/6/2,Yamaguchi,1
1188,2020/6/2,Tokushima,0
1189,2020/6/2,Kagawa,0
1190,2020/6/2,Ehime,1
1191,2020/6/2,Kochi,0
1192,2020/6/2,Fukuoka,4
1193,2020/6/2,Saga,0
1194,2020/6/2,Nagasaki,0
1195,2020/6/2,Kumamoto,0
1196,2020/6/2,Oita,0
1197,2020/6/2,Miyazaki,0
1198,2020/6/2,Kagoshima,0
1199,2020/6/2,Okinawa,2
1200,2020/6/3,ALL,102
1201,2020/6/3,Hokkaido,10
1202,2020/6/3,Aomori,0
1203,2020/6/3,Iwate,0
1204,2020/6/3,Miyagi,0
1205,2020/6/3,Akita,0
1206,2020/6/3,Yamagata,1
1207,2020/6/3,Fukushima,0
1208,2020/6/3,Ibaraki,0
1209,2020/6/3,Tochigi,0
1210,2020/6/3,Gunma,1
1211,2020/6/3,Saitama,4
1212,2020/6/3,Chiba,4
1213,2020/6/3,Tokyo,27
1214,2020/6/3,Kanagawa,21
1215,2020/6/3,Niigata,0
1216,2020/6/3,Toyama,0
1217,2020/6/3,Ishikawa,2
1218,2020/6/3,Fukui,1
1219,2020/6/3,Yamanashi,0
1220,2020/6/3,Nagano,0
1221,2020/6/3,Gifu,1
1222,2020/6/3,Shizuoka,0
1223,2020/6/3,Aichi,0
1224,2020/6/3,Mie,0
1225,2020/6/3,Shiga,1
1226,2020/6/3,Kyoto,1
1227,2020/6/3,Osaka,15
1228,2020/6/3,Hyogo,4
1229,2020/6/3,Nara,0
1230,2020/6/3,Wakayama,0
1231,2020/6/3,Tottori,0
1232,2020/6/3,Shimane,1
1233,2020/6/3,Okayama,0
1234,2020/6/3,Hiroshima,0
1235,2020/6/3,Yamaguchi,1
1236,2020/6/3,Tokushima,0
1237,2020/6/3,Kagawa,0
1238,2020/6/3,Ehime,1
1239,2020/6/3,Kochi,0
1240,2020/6/3,Fukuoka,5
1241,2020/6/3,Saga,0
1242,2020/6/3,Nagasaki,0
1243,2020/6/3,Kumamoto,0
1244,2020/6/3,Oita,0
1245,2020/6/3,Miyazaki,0
1246,2020/6/3,Kagoshima,0
1247,2020/6/3,Okinawa,1
1248,2020/6/4,ALL,98
1249,2020/6/4,Hokkaido,11
1250,2020/6/4,Aomori,0
1251,2020/6/4,Iwate,0
1252,2020/6/4,Miyagi,0
1253,2020/6/4,Akita,0
1254,2020/6/4,Yamagata,1
1255,2020/6/4,Fukushima,0
1256,2020/6/4,Ibaraki,0
1257,2020/6/4,Tochigi,0
1258,2020/6/4,Gunma,1
1259,2020/6/4,Saitama,4
1260,2020/6/4,Chiba,4
1261,2020/6/4,Tokyo,27
1262,2020/6/4,Kanagawa,17
1263,2020/6/4,Niigata,0
1264,2020/6/4,Toyama,0
1265,2020/6/4,Ishikawa,2
1266,2020/6/4,Fukui,1
1267,2020/6/4,Yamanashi,0
1268,2020/6/4,Nagano,0
1269,2020/6/4,Gifu,1
1270,2020/6/4,Shizuoka,0
1271,2020/6/4,Aichi,0
1272,2020/6/4,Mie,0
1273,2020/6/4,Shiga,1
1274,2020/6/4,Kyoto,0
1275,2020/6/4,Osaka,15
1276,2020/6/4,Hyogo,4
1277,2020/6/4,Nara,0
1278,2020/6/4,Wakayama,0
1279,2020/6/4,Tottori,0
1280,2020/6/4,Shimane,1
1281,2020/6/4,Okayama,0
1282,2020/6/4,Hiroshima,0
1283,2020/6/4,Yamaguchi,1
1284,2020/6/4,Tokushima,0
1285,2020/6/4,Kagawa,0
1286,2020/6/4,Ehime,1
1287,2020/6/4,Kochi,0
1288,2020/6/4,Fukuoka,5
1289,2020/6/4,Saga,0
1290,2020/6/4,Nagasaki,0
1291,2020/6/4,Kumamoto,0
1292,2020/6/4,Oita,0
1293,2020/6/4,Miyazaki,0
1294,2020/6/4,Kagoshima,0
1295,2020/6/4,Okinawa,1
1296,2020/6/5,ALL,99
1297,2020/6/5,Hokkaido,11
1298,2020/6/5,Aomori,0
1299,2020/6/5,Iwate,0
1300,2020/6/5,Miyagi,0
1301,2020/6/5,Akita,0
1302,2020/6/5,Yamagata,1
1303,2020/6/5,Fukushima,0
1304,2020/6/5,Ibaraki,0
1305,2020/6/5,Tochigi,0
1306,2020/6/5,Gunma,1
1307,2020/6/5,Saitama,4
1308,2020/6/5,Chiba,4
1309,2020/6/5,Tokyo,26
1310,2020/6/5,Kanagawa,19
1311,2020/6/5,Niigata,0
1312,2020/6/5,Toyama,0
1313,2020/6/5,Ishikawa,2
1314,2020/6/5,Fukui,1
1315,2020/6/5,Yamanashi,0
1316,2020/6/5,Nagano,0
1317,2020/6/5,Gifu,1
1318,2020/6/5,Shizuoka,0
1319,2020/6/5,Aichi,0
1320,2020/6/5,Mie,0
1321,2020/6/5,Shiga,1
1322,2020/6/5,Kyoto,0
1323,2020/6/5,Osaka,15
1324,2020/6/5,Hyogo,4
1325,2020/6/5,Nara,0
1326,2020/6/5,Wakayama,0
1327,2020/6/5,Tottori,0
1328,2020/6/5,Shimane,1
1329,2020/6/5,Okayama,0
1330,2020/6/5,Hiroshima,0
1331,2020/6/5,Yamaguchi,1
1332,2020/6/5,Tokushima,0
1333,2020/6/5,Kagawa,0
1334,2020/6/5,Ehime,1
1335,2020/6/5,Kochi,0
1336,2020/6/5,Fukuoka,5
1337,2020/6/5,Saga,0
1338,2020/6/5,Nagasaki,0
1339,2020/6/5,Kumamoto,0
1340,2020/6/5,Oita,0
1341,2020/6/5,Miyazaki,0
1342,2020/6/5,Kagoshima,0
1343,2020/6/5,Okinawa,1
1344,2020/6/6,ALL,98
1345,2020/6/6,Hokkaido,10
1346,2020/6/6,Aomori,0
1347,2020/6/6,Iwate,0
1348,2020/6/6,Miyagi,0
1349,2020/6/6,Akita,0
1350,2020/6/6,Yamagata,1
1351,2020/6/6,Fukushima,0
1352,2020/6/6,Ibaraki,0
1353,2020/6/6,Tochigi,0
1354,2020/6/6,Gunma,1
1355,2020/6/6,Saitama,4
1356,2020/6/6,Chiba,4
1357,2020/6/6,Tokyo,26
1358,2020/6/6,Kanagawa,19
1359,2020/6/6,Niigata,0
1360,2020/6/6,Toyama,0
1361,2020/6/6,Ishikawa,2
1362,2020/6/6,Fukui,1
1363,2020/6/6,Yamanashi,0
1364,2020/6/6,Nagano,0
1365,2020/6/6,Gifu,1
1366,2020/6/6,Shizuoka,0
1367,2020/6/6,Aichi,0
1368,2020/6/6,Mie,0
1369,2020/6/6,Shiga,1
1370,2020/6/6,Kyoto,0
1371,2020/6/6,Osaka,15
1372,2020/6/6,Hyogo,4
1373,2020/6/6,Nara,0
1374,2020/6/6,Wakayama,0
1375,2020/6/6,Tottori,0
1376,2020/6/6,Shimane,1
1377,2020/6/6,Okayama,0
1378,2020/6/6,Hiroshima,0
1379,2020/6/6,Yamaguchi,1
1380,2020/6/6,Tokushima,0
1381,2020/6/6,Kagawa,0
1382,2020/6/6,Ehime,1
1383,2020/6/6,Kochi,0
1384,2020/6/6,Fukuoka,5
1385,2020/6/6,Saga,0
1386,2020/6/6,Nagasaki,0
1387,2020/6/6,Kumamoto,0
1388,2020/6/6,Oita,0
1389,2020/6/6,Miyazaki,0
1390,2020/6/6,Kagoshima,0
1391,2020/6/6,Okinawa,1
1392,2020/6/7,ALL,99
1393,2020/6/7,Hokkaido,11
1394,2020/6/7,Aomori,0
1395,2020/6/7,Iwate,0
1396,2020/6/7,Miyagi,0
1397,2020/6/7,Akita,0
1398,2020/6/7,Yamagata,1
1399,2020/6/7,Fukushima,0
1400,2020/6/7,Ibaraki,0
1401,2020/6/7,Tochigi,0
1402,2020/6/7,Gunma,1
1403,2020/6/7,Saitama,4
1404,2020/6/7,Chiba,4
1405,2020/6/7,Tokyo,26
1406,2020/6/7,Kanagawa,19
1407,2020/6/7,Niigata,0
1408,2020/6/7,Toyama,0
1409,2020/6/7,Ishikawa,2
1410,2020/6/7,Fukui,1
1411,2020/6/7,Yamanashi,0
1412,2020/6/7,Nagano,0
1413,2020/6/7,Gifu,1
1414,2020/6/7,Shizuoka,0
1415,2020/6/7,Aichi,0
1416,2020/6/7,Mie,0
1417,2020/6/7,Shiga,1
1418,2020/6/7,Kyoto,0
1419,2020/6/7,Osaka,15
1420,2020/6/7,Hyogo,4
1421,2020/6/7,Nara,0
1422,2020/6/7,Wakayama,0
1423,2020/6/7,Tottori,0
1424,2020/6/7,Shimane,1
1425,2020/6/7,Okayama,0
1426,2020/6/7,Hiroshima,0
1427,2020/6/7,Yamaguchi,1
1428,2020/6/7,Tokushima,0
1429,2020/6/7,Kagawa,0
1430,2020/6/7,Ehime,1
1431,2020/6/7,Kochi,0
1432,2020/6/7,Fukuoka,5
1433,2020/6/7,Saga,0
1434,2020/6/7,Nagasaki,0
1435,2020/6/7,Kumamoto,0
1436,2020/6/7,Oita,0
1437,2020/6/7,Miyazaki,0
1438,2020/6/7,Kagoshima,0
1439,2020/6/7,Okinawa,1
1440,2020/6/8,ALL,92
1441,2020/6/8,Hokkaido,13
1442,2020/6/8,Aomori,0
1443,2020/6/8,Iwate,0
1444,2020/6/8,Miyagi,0
1445,2020/6/8,Akita,0
1446,2020/6/8,Yamagata,1
1447,2020/6/8,Fukushima,0
1448,2020/6/8,Ibaraki,0
1449,2020/6/8,Tochigi,0
1450,2020/6/8,Gunma,1
1451,2020/6/8,Saitama,4
1452,2020/6/8,Chiba,4
1453,2020/6/8,Tokyo,24
1454,2020/6/8,Kanagawa,13
1455,2020/6/8,Niigata,0
1456,2020/6/8,Toyama,0
1457,2020/6/8,Ishikawa,2
1458,2020/6/8,Fukui,1
1459,2020/6/8,Yamanashi,0
1460,2020/6/8,Nagano,0
1461,2020/6/8,Gifu,1
1462,2020/6/8,Shizuoka,0
1463,2020/6/8,Aichi,0
1464,2020/6/8,Mie,0
1465,2020/6/8,Shiga,1
1466,2020/6/8,Kyoto,0
1467,2020/6/8,Osaka,15
1468,2020/6/8,Hyogo,4
1469,2020/6/8,Nara,0
1470,2020/6/8,Wakayama,0
1471,2020/6/8,Tottori,0
1472,2020/6/8,Shimane,1
1473,2020/6/8,Okayama,0
1474,2020/6/8,Hiroshima,0
1475,2020/6/8,Yamaguchi,1
1476,2020/6/8,Tokushima,0
1477,2020/6/8,Kagawa,0
1478,2020/6/8,Ehime,0
1479,2020/6/8,Kochi,0
1480,2020/6/8,Fukuoka,5
1481,2020/6/8,Saga,0
1482,2020/6/8,Nagasaki,0
1483,2020/6/8,Kumamoto,0
1484,2020/6/8,Oita,0
1485,2020/6/8,Miyazaki,0
1486,2020/6/8,Kagoshima,0
1487,2020/6/8,Okinawa,1
1488,2020/6/9,ALL,91
1489,2020/6/9,Hokkaido,11
1490,2020/6/9,Aomori,0
1491,2020/6/9,Iwate,0
1492,2020/6/9,Miyagi,0
1493,2020/6/9,Akita,0
1494,2020/6/9,Yamagata,1
1495,2020/6/9,Fukushima,0
1496,2020/6/9,Ibaraki,0
1497,2020/6/9,Tochigi,0
1498,2020/6/9,Gunma,1
1499,2020/6/9,Saitama,5
1500,2020/6/9,Chiba,4
1501,2020/6/9,Tokyo,23
1502,2020/6/9,Kanagawa,15
1503,2020/6/9,Niigata,0
1504,2020/6/9,Toyama,0
1505,2020/6/9,Ishikawa,2
1506,2020/6/9,Fukui,1
1507,2020/6/9,Yamanashi,0
1508,2020/6/9,Nagano,0
1509,2020/6/9,Gifu,1
1510,2020/6/9,Shizuoka,0
1511,2020/6/9,Aichi,0
1512,2020/6/9,Mie,0
1513,2020/6/9,Shiga,1
1514,2020/6/9,Kyoto,0
1515,2020/6/9,Osaka,15
1516,2020/6/9,Hyogo,3
1517,2020/6/9,Nara,0
1518,2020/6/9,Wakayama,0
1519,2020/6/9,Tottori,0
1520,2020/6/9,Shimane,1
1521,2020/6/9,Okayama,0
1522,2020/6/9,Hiroshima,0
1523,2020/6/9,Yamaguchi,1
1524,2020/6/9,Tokushima,0
1525,2020/6/9,Kagawa,0
1526,2020/6/9,Ehime,0
1527,2020/6/9,Kochi,0
1528,2020/6/9,Fukuoka,6
1529,2020/6/9,Saga,0
1530,2020/6/9,Nagasaki,0
1531,2020/6/9,Kumamoto,0
1532,2020/6/9,Oita,0
1533,2020/6/9,Miyazaki,0
1534,2020/6/9,Kagoshima,0
1535,2020/6/9,Okinawa,0
1536,2020/6/10,ALL,88
1537,2020/6/10,Hokkaido,11
1538,2020/6/10,Aomori,0
1539,2020/6/10,Iwate,0
1540,2020/6/10,Miyagi,0
1541,2020/6/10,Akita,0
1542,2020/6/10,Yamagata,1
1543,2020/6/10,Fukushima,0
1544,2020/6/10,Ibaraki,0
1545,2020/6/10,Tochigi,0
1546,2020/6/10,Gunma,1
1547,2020/6/10,Saitama,5
1548,2020/6/10,Chiba,4
1549,2020/6/10,Tokyo,22
1550,2020/6/10,Kanagawa,17
1551,2020/6/10,Niigata,0
1552,2020/6/10,Toyama,0
1553,2020/6/10,Ishikawa,2
1554,2020/6/10,Fukui,1
1555,2020/6/10,Yamanashi,0
1556,2020/6/10,Nagano,0
1557,2020/6/10,Gifu,1
1558,2020/6/10,Shizuoka,0
1559,2020/6/10,Aichi,0
1560,2020/6/10,Mie,0
1561,2020/6/10,Shiga,1
1562,2020/6/10,Kyoto,0
1563,2020/6/10,Osaka,14
1564,2020/6/10,Hyogo,3
1565,2020/6/10,Nara,0
1566,2020/6/10,Wakayama,0
1567,2020/6/10,Tottori,0
1568,2020/6/10,Shimane,1
1569,2020/6/10,Okayama,0
1570,2020/6/10,Hiroshima,0
1571,2020/6/10,Yamaguchi,1
1572,2020/6/10,Tokushima,0
1573,2020/6/10,Kagawa,0
1574,2020/6/10,Ehime,0
1575,2020/6/10,Kochi,0
1576,2020/6/10,Fukuoka,3
1577,2020/6/10,Saga,0
1578,2020/6/10,Nagasaki,0
1579,2020/6/10,Kumamoto,0
1580,2020/6/10,Oita,0
1581,2020/6/10,Miyazaki,0
1582,2020/6/10,Kagoshima,0
1583,2020/6/10,Okinawa,0
1584,2020/6/11,ALL,82
1585,2020/6/11,Hokkaido,12
1586,2020/6/11,Aomori,0
1587,2020/6/11,Iwate,0
1588,2020/6/11,Miyagi,0
1589,2020/6/11,Akita,0
1590,2020/6/11,Yamagata,1
1591,2020/6/11,Fukushima,0
1592,2020/6/11,Ibaraki,0
1593,2020/6/11,Tochigi,0
1594,2020/6/11,Gunma,1
1595,2020/6/11,Saitama,4
1596,2020/6/11,Chiba,4
1597,2020/6/11,Tokyo,21
1598,2020/6/11,Kanagawa,16
1599,2020/6/11,Niigata,0
1600,2020/6/11,Toyama,0
1601,2020/6/11,Ishikawa,2
1602,2020/6/11,Fukui,1
1603,2020/6/11,Yamanashi,0
1604,2020/6/11,Nagano,0
1605,2020/6/11,Gifu,1
1606,2020/6/11,Shizuoka,0
1607,2020/6/11,Aichi,0
1608,2020/6/11,Mie,0
1609,2020/6/11,Shiga,1
1610,2020/6/11,Kyoto,0
1611,2020/6/11,Osaka,10
1612,2020/6/11,Hyogo,3
1613,2020/6/11,Nara,0
1614,2020/6/11,Wakayama,0
1615,2020/6/11,Tottori,0
1616,2020/6/11,Shimane,1
1617,2020/6/11,Okayama,0
1618,2020/6/11,Hiroshima,0
1619,2020/6/11,Yamaguchi,1
1620,2020/6/11,Tokushima,0
1621,2020/6/11,Kagawa,0
1622,2020/6/11,Ehime,0
1623,2020/6/11,Kochi,0
1624,2020/6/11,Fukuoka,3
1625,2020/6/11,Saga,0
1626,2020/6/11,Nagasaki,0
1627,2020/6/11,Kumamoto,0
1628,2020/6/11,Oita,0
1629,2020/6/11,Miyazaki,0
1630,2020/6/11,Kagoshima,0
1631,2020/6/11,Okinawa,0
1632,2020/6/12,ALL,76
1633,2020/6/12,Hokkaido,11
